filename,blur_path,sharp_path,blur_level,estimated_angle,estimated_kernel_length,blur_psnr,blur_ssim,blur_lap_var,wiener_path,wiener_psnr,wiener_ssim,wiener_lap_var,wiener_runtime_sec,rl_path,rl_psnr,rl_ssim,rl_lap_var,rl_runtime_sec,eval_height,eval_width
002137.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002137.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002137.png,high_blur,-3.5000076293945312,17,33.50987049084901,0.9470232269093635,177.10840639430614,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\002137.png,17.058831027587512,0.31086411515614715,895.2820122175285,0.17425880000064353,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\002137.png,24.56474862786038,0.7809401476016756,285.3577245502836,0.31192319999991014,288,512
001371.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001371.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001371.png,low_blur,-8.000007629394531,13,32.62765373620301,0.9611939701771762,611.1985264044761,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\001371.png,14.134150989410676,0.19571839254917456,4362.453344263367,0.16421309999986988,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\001371.png,22.90874215227604,0.7635518975204757,834.1096839418657,0.30229289999988396,288,512
001376.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001376.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001376.png,low_blur,-9.000007629394531,13,30.139276934180263,0.9372034588199365,419.21334262794727,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\001376.png,14.573047436454512,0.22560303153505343,3228.029259095176,0.1896483000000444,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\001376.png,22.91463409160353,0.7552920406346821,655.1642422278261,0.2765246000008119,288,512
001312.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001312.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001312.png,low_blur,-2.0000076293945312,13,29.968917337969078,0.941721314324119,546.3891537976853,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\001312.png,14.061112277505394,0.19178262036147853,3180.8894119438846,0.1795509999992646,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\001312.png,21.982443917241504,0.730980753957963,707.4607830002997,0.26410070000019914,288,512
000619.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000619.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000619.png,high_blur,-9.500007629394531,21,23.37724615761462,0.6827424607183937,82.15972931512894,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000619.png,15.49247616192627,0.2546596514677322,667.6965282157892,0.16920419999951264,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000619.png,20.8041118044919,0.5709812768437469,111.33743838303616,0.2775310000006357,288,512
000219.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000219.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000219.png,low_blur,-45.0,13,27.220111154483458,0.8721488938103491,430.1629517519455,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000219.png,15.25819526900651,0.2276185715735806,3136.6472373001366,0.17922899999939546,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000219.png,23.063128831163905,0.7297808486682454,558.6122893900323,0.3077685999996902,288,512
001366.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001366.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001366.png,low_blur,-9.000007629394531,13,30.584447234661532,0.9484084667179751,558.4298029291779,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\001366.png,14.224569412903525,0.18716381443358995,4080.0288136181543,0.20428809999975783,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\001366.png,22.782066243395608,0.7539919747011871,785.4775306725484,0.32963699999982055,288,512
000097.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000097.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000097.png,medium_blur,-5.000007629394531,17,32.272454019020174,0.9662773299161828,336.20427446522643,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000097.png,15.636205347809796,0.3690827590300361,2276.3275406058456,0.16535360000034416,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000097.png,23.98226961466932,0.8348350545160722,493.35223632388636,0.2933675000003859,288,512
000300.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000300.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000300.png,medium_blur,0.0,17,22.77917505946781,0.6765695227018016,208.96390570088482,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000300.png,13.975852265239775,0.19293724269406684,1280.046894319999,0.17061020000073768,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000300.png,20.179699641019226,0.5673905031581543,239.68524083600914,0.32661080000070797,288,512
001390.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001390.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001390.png,low_blur,-13.500003814697266,17,27.154120003113555,0.8853240931153832,310.4280100427568,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\001390.png,13.64956179604276,0.1483308547128573,2112.62097908814,0.21964370000023337,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\001390.png,21.362306418921637,0.6808941354338799,442.38169977285065,0.3716562999998132,288,512
000990.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000990.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000990.png,high_blur,-3.0000076293945312,17,26.569070534887146,0.8127684951187056,124.17568348348141,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000990.png,16.9501732005129,0.2452086969674592,750.4924482989734,0.2305317999998806,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000990.png,23.502735485224775,0.6808057085104936,164.74282695021896,0.36808019999989483,288,512
000281.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000281.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000281.png,low_blur,-45.0,13,27.703936161456575,0.862659645911615,446.0570856546178,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000281.png,15.392490639022665,0.21461347334428715,3041.363794962565,0.2409683000005316,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000281.png,23.305067309589468,0.7183420002405855,561.2332608721413,0.37779279999995197,288,512
000951.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000951.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000951.png,high_blur,3.9999923706054688,21,26.804940135988403,0.7959369154952923,58.74864350847991,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000951.png,18.03319038739992,0.3102650532739195,587.7829131891974,0.19123830000080488,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000951.png,23.820531580327394,0.6796248243005468,90.07287597490681,0.37052739999944606,288,512
000623.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000623.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000623.png,medium_blur,3.9999923706054688,17,25.499230612339634,0.828235735771209,186.77495433592497,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000623.png,15.100901708488745,0.20073281989594363,1500.9660128794703,0.17979819999982283,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000623.png,21.24654648409244,0.6354251662307523,269.327177769194,0.3055266000001211,288,512
000102.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000102.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000102.png,low_blur,-14.500007629394531,17,37.99635391721799,0.9789594483626063,358.8698102985911,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000102.png,14.101550592067063,0.21203672566267398,2251.187968969345,0.22697160000006988,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000102.png,22.954708212963645,0.7567535640165411,500.8232669234277,0.3205557000001136,288,512
000959.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000959.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000959.png,low_blur,-2.5000076293945312,13,31.791689285432266,0.9348224842488624,298.6218154224349,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000959.png,17.154285107124466,0.3067002180155855,1579.6793608133805,0.1841445999998541,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000959.png,25.037566891679454,0.7708819911107309,392.5856454637315,0.30407390000073065,288,512
000778.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000778.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000778.png,high_blur,-31.500003814697266,17,24.030495969267605,0.7102605017720941,108.16635785937125,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000778.png,17.109952253096843,0.3119803396432645,1157.4114687869119,0.18033759999980248,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000778.png,22.752365150345398,0.6641104840442217,171.93666955713687,0.2911915000004228,288,512
